0.755, 0.355, 1.288, 17.453, 703.125
0.755, 0.355, 1.288, 17.453, 703.125
0.755, 0.355, 1.288, 17.453, 703.125
0.755, 0.355, 1.288, 17.453, 703.125
0.755, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.760, 0.355, 1.288, 17.453, 703.125
0.765, 0.355, 1.288, 17.453, 679.687
0.765, 0.355, 1.288, 17.453, 703.125
0.765, 0.355, 1.288, 17.453, 703.125
0.765, 0.355, 1.288, 17.453, 703.125
0.765, 0.355, 1.288, 17.453, 703.125
0.765, 0.355, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 679.687
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 679.687
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 679.687
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.765, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 679.687
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 679.687
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 679.687
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 679.687
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 679.687
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 703.125
0.770, 0.360, 1.288, 17.453, 679.687
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 679.687
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 679.687
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 679.687
0.775, 0.360, 1.288, 17.453, 679.687
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 679.687
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 679.687
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
0.775, 0.360, 1.288, 17.453, 703.125
